id,BoroName,NTAName,Bus Route ID,Violation Type,count
2,Brooklyn,South Williamsburg,B62,MOBILE DOUBLE PARKED,286
2,Brooklyn,South Williamsburg,Q54,MOBILE BUS STOP,6
201,Queens,Kew Gardens,Q54,MOBILE BUS STOP,2068
201,Queens,Kew Gardens,Q54,MOBILE DOUBLE PARKED,467
202,Queens,Richmond Hill,Q54,MOBILE BUS STOP,3551
202,Queens,Richmond Hill,Q54,MOBILE DOUBLE PARKED,473
204,Queens,Ozone Park (North),Q53+,MOBILE BUS LANE,80
204,Queens,Ozone Park (North),Q53+,MOBILE BUS STOP,3
205,Queens,Woodhaven,Q53+,MOBILE BUS LANE,44
205,Queens,Woodhaven,Q53+,MOBILE BUS STOP,127
205,Queens,Woodhaven,Q53+,MOBILE DOUBLE PARKED,26
207,Queens,Ozone Park,Q53+,MOBILE BUS LANE,1947
207,Queens,Ozone Park,Q53+,MOBILE BUS STOP,1471
207,Queens,Ozone Park,Q53+,MOBILE DOUBLE PARKED,88
208,Queens,Howard Beach-Lindenwood,Q53+,MOBILE BUS STOP,5384
208,Queens,Howard Beach-Lindenwood,Q53+,MOBILE DOUBLE PARKED,1675
209,Queens,Spring Creek Park,Q53+,MOBILE DOUBLE PARKED,27
21,Brooklyn,Park Slope,B41,MOBILE BUS LANE,77
21,Brooklyn,Park Slope,B41,MOBILE BUS STOP,5331
21,Brooklyn,Park Slope,B41,MOBILE DOUBLE PARKED,466
215,Queens,Jamaica,Q43,MOBILE BUS LANE,8747
215,Queens,Jamaica,Q43,MOBILE BUS STOP,10841
215,Queens,Jamaica,Q43,MOBILE DOUBLE PARKED,2619
215,Queens,Jamaica,Q44+,MOBILE BUS LANE,41732
215,Queens,Jamaica,Q44+,MOBILE BUS STOP,22736
215,Queens,Jamaica,Q44+,MOBILE DOUBLE PARKED,2086
215,Queens,Jamaica,Q5,MOBILE BUS LANE,2182
215,Queens,Jamaica,Q5,MOBILE BUS STOP,3597
215,Queens,Jamaica,Q5,MOBILE DOUBLE PARKED,184
215,Queens,Jamaica,Q54,MOBILE BUS LANE,26750
215,Queens,Jamaica,Q54,MOBILE BUS STOP,22186
215,Queens,Jamaica,Q54,MOBILE DOUBLE PARKED,8316
216,Queens,South Jamaica,Q5,MOBILE BUS LANE,2955
216,Queens,South Jamaica,Q5,MOBILE BUS STOP,7042
216,Queens,South Jamaica,Q5,MOBILE DOUBLE PARKED,1399
217,Queens,Baisley Park,Q5,MOBILE BUS LANE,254
217,Queens,Baisley Park,Q5,MOBILE BUS STOP,2067
217,Queens,Baisley Park,Q5,MOBILE DOUBLE PARKED,120
218,Queens,Springfield Gardens (North)-Rochdale Village,Q5,MOBILE BUS LANE,420
218,Queens,Springfield Gardens (North)-Rochdale Village,Q5,MOBILE BUS STOP,1405
218,Queens,Springfield Gardens (North)-Rochdale Village,Q5,MOBILE DOUBLE PARKED,51
219,Queens,St. Albans,Q5,MOBILE BUS LANE,688
219,Queens,St. Albans,Q5,MOBILE BUS STOP,3258
219,Queens,St. Albans,Q5,MOBILE DOUBLE PARKED,316
220,Queens,Hollis,Q43,MOBILE BUS LANE,3037
220,Queens,Hollis,Q43,MOBILE BUS STOP,2169
220,Queens,Hollis,Q43,MOBILE DOUBLE PARKED,514
221,Queens,Glen Oaks-Floral Park-New Hyde Park,Q43,MOBILE BUS STOP,679
221,Queens,Glen Oaks-Floral Park-New Hyde Park,Q43,MOBILE DOUBLE PARKED,313
222,Queens,Bellerose,Q43,MOBILE BUS STOP,1762
222,Queens,Bellerose,Q43,MOBILE DOUBLE PARKED,196
223,Queens,Queens Village,Q43,MOBILE BUS STOP,824
223,Queens,Queens Village,Q43,MOBILE DOUBLE PARKED,395
225,Queens,Laurelton,Q5,MOBILE BUS STOP,3349
225,Queens,Laurelton,Q5,MOBILE DOUBLE PARKED,1631
227,Queens,Rosedale,Q5,MOBILE BUS STOP,217
227,Queens,Rosedale,Q5,MOBILE DOUBLE PARKED,95
23,Brooklyn,Sunset Park (West),B35,MOBILE BUS STOP,2541
23,Brooklyn,Sunset Park (West),B35,MOBILE DOUBLE PARKED,934
23,Brooklyn,Sunset Park (West),S46,MOBILE DOUBLE PARKED,624
230,Queens,Rockaway Beach-Arverne-Edgemere,Q53+,MOBILE BUS LANE,279
230,Queens,Rockaway Beach-Arverne-Edgemere,Q53+,MOBILE BUS STOP,229
230,Queens,Rockaway Beach-Arverne-Edgemere,Q53+,MOBILE DOUBLE PARKED,18
231,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,Q53+,MOBILE BUS LANE,117
231,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,Q53+,MOBILE BUS STOP,959
231,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,Q53+,MOBILE DOUBLE PARKED,412
233,Queens,LaGuardia Airport,M60+,MOBILE BUS STOP,637
233,Queens,LaGuardia Airport,M60+,MOBILE DOUBLE PARKED,47
234,Queens,Flushing Meadows-Corona Park,Q58,MOBILE BUS STOP,165
234,Queens,Flushing Meadows-Corona Park,Q58,MOBILE DOUBLE PARKED,225
235,Queens,Forest Park,Q53+,MOBILE BUS LANE,98
235,Queens,Forest Park,Q53+,MOBILE BUS STOP,23
235,Queens,Forest Park,Q53+,MOBILE DOUBLE PARKED,18
235,Queens,Forest Park,Q54,MOBILE BUS STOP,77
235,Queens,Forest Park,Q54,MOBILE DOUBLE PARKED,2
237,Queens,Jamaica Bay (East),Q53+,MOBILE BUS STOP,10
237,Queens,Jamaica Bay (East),Q53+,MOBILE DOUBLE PARKED,3
239,Staten Island,St. George-New Brighton,S46,MOBILE BUS LANE,3125
239,Staten Island,St. George-New Brighton,S46,MOBILE BUS STOP,1926
239,Staten Island,St. George-New Brighton,S46,MOBILE DOUBLE PARKED,800
24,Brooklyn,Sunset Park (Central),B35,MOBILE BUS STOP,1063
24,Brooklyn,Sunset Park (Central),B35,MOBILE DOUBLE PARKED,345
24,Brooklyn,Sunset Park (Central),S46,MOBILE DOUBLE PARKED,278
240,Staten Island,Tompkinsville-Stapleton-Clifton-Fox Hills,S46,MOBILE BUS LANE,571
240,Staten Island,Tompkinsville-Stapleton-Clifton-Fox Hills,S46,MOBILE BUS STOP,973
240,Staten Island,Tompkinsville-Stapleton-Clifton-Fox Hills,S46,MOBILE DOUBLE PARKED,1
241,Staten Island,Rosebank-Shore Acres-Park Hill,S79+,MOBILE BUS STOP,60
241,Staten Island,Rosebank-Shore Acres-Park Hill,S79+,MOBILE DOUBLE PARKED,61
242,Staten Island,West New Brighton-Silver Lake-Grymes Hill,S46,MOBILE BUS LANE,196
242,Staten Island,West New Brighton-Silver Lake-Grymes Hill,S46,MOBILE BUS STOP,1319
242,Staten Island,West New Brighton-Silver Lake-Grymes Hill,S46,MOBILE DOUBLE PARKED,92
244,Staten Island,Port Richmond,S46,MOBILE BUS STOP,1396
244,Staten Island,Port Richmond,S46,MOBILE DOUBLE PARKED,151
245,Staten Island,Mariner's Harbor-Arlington-Graniteville,S46,MOBILE BUS STOP,1784
245,Staten Island,Mariner's Harbor-Arlington-Graniteville,S46,MOBILE DOUBLE PARKED,51
247,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,S79+,MOBILE BUS LANE,2233
247,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,S79+,MOBILE BUS STOP,1149
247,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,S79+,MOBILE DOUBLE PARKED,108
248,Staten Island,New Dorp-Midland Beach,S79+,MOBILE BUS LANE,448
248,Staten Island,New Dorp-Midland Beach,S79+,MOBILE BUS STOP,474
248,Staten Island,New Dorp-Midland Beach,S79+,MOBILE DOUBLE PARKED,29
249,Staten Island,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,S79+,MOBILE BUS LANE,18
249,Staten Island,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,S79+,MOBILE DOUBLE PARKED,1
250,Staten Island,New Springville-Willowbrook-Bulls Head-Travis,S46,MOBILE BUS STOP,22
250,Staten Island,New Springville-Willowbrook-Bulls Head-Travis,S79+,MOBILE BUS LANE,57
250,Staten Island,New Springville-Willowbrook-Bulls Head-Travis,S79+,MOBILE BUS STOP,82
250,Staten Island,New Springville-Willowbrook-Bulls Head-Travis,S79+,MOBILE DOUBLE PARKED,61
251,Staten Island,Freshkills Park (North),S79+,MOBILE BUS LANE,3
251,Staten Island,Freshkills Park (North),S79+,MOBILE BUS STOP,1
251,Staten Island,Freshkills Park (North),S79+,MOBILE DOUBLE PARKED,1
252,Staten Island,Oakwood-Richmondtown,S79+,MOBILE BUS LANE,174
252,Staten Island,Oakwood-Richmondtown,S79+,MOBILE BUS STOP,98
252,Staten Island,Oakwood-Richmondtown,S79+,MOBILE DOUBLE PARKED,8
253,Staten Island,Great Kills-Eltingville,S79+,MOBILE BUS LANE,245
253,Staten Island,Great Kills-Eltingville,S79+,MOBILE BUS STOP,3043
253,Staten Island,Great Kills-Eltingville,S79+,MOBILE DOUBLE PARKED,236
26,Brooklyn,Prospect Heights,B41,MOBILE BUS STOP,3886
26,Brooklyn,Prospect Heights,B41,MOBILE DOUBLE PARKED,503
261,Staten Island,Great Kills Park,S79+,MOBILE BUS LANE,44
261,Staten Island,Great Kills Park,S79+,MOBILE BUS STOP,9
261,Staten Island,Great Kills Park,S79+,MOBILE DOUBLE PARKED,3
27,Brooklyn,Crown Heights (North),ABLE,MOBILE BUS LANE,257
27,Brooklyn,Crown Heights (North),B44+,MOBILE BUS LANE,983
27,Brooklyn,Crown Heights (North),B44+,MOBILE BUS STOP,3667
27,Brooklyn,Crown Heights (North),B44+,MOBILE DOUBLE PARKED,382
27,Brooklyn,Crown Heights (North),B46+,MOBILE BUS LANE,12829
27,Brooklyn,Crown Heights (North),B46+,MOBILE BUS STOP,4498
27,Brooklyn,Crown Heights (North),B46+,MOBILE DOUBLE PARKED,1974
29,Brooklyn,Crown Heights (South),ABLE,MOBILE BUS LANE,463
29,Brooklyn,Crown Heights (South),B44+,MOBILE BUS LANE,8782
29,Brooklyn,Crown Heights (South),B44+,MOBILE BUS STOP,1241
29,Brooklyn,Crown Heights (South),B44+,MOBILE DOUBLE PARKED,85
29,Brooklyn,Crown Heights (South),B46+,MOBILE BUS LANE,13455
29,Brooklyn,Crown Heights (South),B46+,MOBILE BUS STOP,6395
29,Brooklyn,Crown Heights (South),B46+,MOBILE DOUBLE PARKED,2903
3,Brooklyn,East Williamsburg,Q54,MOBILE BUS STOP,4999
3,Brooklyn,East Williamsburg,Q54,MOBILE DOUBLE PARKED,2030
30,Brooklyn,Prospect Lefferts Gardens-Wingate,ABLE,MOBILE BUS LANE,65
30,Brooklyn,Prospect Lefferts Gardens-Wingate,B41,MOBILE BUS STOP,1921
30,Brooklyn,Prospect Lefferts Gardens-Wingate,B41,MOBILE DOUBLE PARKED,4955
30,Brooklyn,Prospect Lefferts Gardens-Wingate,B44+,MOBILE BUS LANE,1571
30,Brooklyn,Prospect Lefferts Gardens-Wingate,B44+,MOBILE BUS STOP,4994
30,Brooklyn,Prospect Lefferts Gardens-Wingate,B44+,MOBILE DOUBLE PARKED,621
30,Brooklyn,Prospect Lefferts Gardens-Wingate,B46+,MOBILE BUS LANE,3945
30,Brooklyn,Prospect Lefferts Gardens-Wingate,B46+,MOBILE BUS STOP,189
30,Brooklyn,Prospect Lefferts Gardens-Wingate,B46+,MOBILE DOUBLE PARKED,343
31,Brooklyn,Bay Ridge,S79+,MOBILE BUS STOP,2658
31,Brooklyn,Bay Ridge,S79+,MOBILE DOUBLE PARKED,10002
33,Brooklyn,Fort Hamilton,S79+,MOBILE DOUBLE PARKED,31
35,Brooklyn,Bensonhurst,B82+,MOBILE BUS STOP,3221
35,Brooklyn,Bensonhurst,B82+,MOBILE DOUBLE PARKED,2567
36,Brooklyn,Bath Beach,B82+,MOBILE BUS STOP,1216
36,Brooklyn,Bath Beach,B82+,MOBILE DOUBLE PARKED,1334
37,Brooklyn,Gravesend (West),B82+,MOBILE BUS LANE,1709
37,Brooklyn,Gravesend (West),B82+,MOBILE BUS STOP,12815
37,Brooklyn,Gravesend (West),B82+,MOBILE DOUBLE PARKED,11839
38,Brooklyn,Sunset Park (East)-Borough Park (West),B35,MOBILE BUS STOP,3183
38,Brooklyn,Sunset Park (East)-Borough Park (West),B35,MOBILE DOUBLE PARKED,2313
38,Brooklyn,Sunset Park (East)-Borough Park (West),S46,MOBILE DOUBLE PARKED,2225
39,Brooklyn,Borough Park,B35,MOBILE BUS STOP,5618
39,Brooklyn,Borough Park,B35,MOBILE DOUBLE PARKED,4132
39,Brooklyn,Borough Park,S46,MOBILE DOUBLE PARKED,3544
4,Brooklyn,Brooklyn Heights,B25,MOBILE BUS STOP,542
4,Brooklyn,Brooklyn Heights,B25,MOBILE DOUBLE PARKED,118
4,Brooklyn,Brooklyn Heights,B41,MOBILE BUS STOP,245
4,Brooklyn,Brooklyn Heights,B41,MOBILE DOUBLE PARKED,100
40,Brooklyn,Kensington,B35,MOBILE BUS LANE,736
40,Brooklyn,Kensington,B35,MOBILE BUS STOP,10952
40,Brooklyn,Kensington,B35,MOBILE DOUBLE PARKED,2804
40,Brooklyn,Kensington,S46,MOBILE BUS LANE,637
40,Brooklyn,Kensington,S46,MOBILE DOUBLE PARKED,2512
46,Brooklyn,Flatbush,ABLE,MOBILE BUS LANE,443
46,Brooklyn,Flatbush,B35,MOBILE BUS STOP,7948
46,Brooklyn,Flatbush,B35,MOBILE DOUBLE PARKED,3216
46,Brooklyn,Flatbush,B41,MOBILE BUS STOP,11329
46,Brooklyn,Flatbush,B41,MOBILE DOUBLE PARKED,23266
46,Brooklyn,Flatbush,B44+,MOBILE BUS LANE,31281
46,Brooklyn,Flatbush,B44+,MOBILE BUS STOP,5901
46,Brooklyn,Flatbush,B44+,MOBILE DOUBLE PARKED,2512
46,Brooklyn,Flatbush,S46,MOBILE DOUBLE PARKED,2738
47,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,B35,MOBILE BUS LANE,1165
47,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,B35,MOBILE BUS STOP,2061
47,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,B35,MOBILE DOUBLE PARKED,1017
47,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,S46,MOBILE BUS LANE,1210
47,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,S46,MOBILE DOUBLE PARKED,1196
48,Brooklyn,Midwood,B44+,MOBILE BUS LANE,154
48,Brooklyn,Midwood,B44+,MOBILE BUS STOP,4034
48,Brooklyn,Midwood,B44+,MOBILE DOUBLE PARKED,8387
48,Brooklyn,Midwood,B82+,MOBILE BUS LANE,53
48,Brooklyn,Midwood,B82+,MOBILE BUS STOP,149
48,Brooklyn,Midwood,B82+,MOBILE DOUBLE PARKED,904
49,Brooklyn,Gravesend (East)-Homecrest,B82+,MOBILE BUS LANE,913
49,Brooklyn,Gravesend (East)-Homecrest,B82+,MOBILE BUS STOP,9913
49,Brooklyn,Gravesend (East)-Homecrest,B82+,MOBILE DOUBLE PARKED,6113
5,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,B25,MOBILE BUS LANE,2204
5,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,B25,MOBILE BUS STOP,1798
5,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,B25,MOBILE DOUBLE PARKED,751
5,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,B26,MOBILE BUS LANE,175
5,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,B26,MOBILE BUS STOP,3576
5,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,B26,MOBILE DOUBLE PARKED,376
5,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,B41,MOBILE BUS LANE,7571
5,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,B41,MOBILE BUS STOP,2558
5,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,B41,MOBILE DOUBLE PARKED,1366
5,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,B62,MOBILE BUS LANE,836
5,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,B62,MOBILE BUS STOP,12321
5,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,B62,MOBILE DOUBLE PARKED,2012
50,Brooklyn,Madison,B44+,MOBILE BUS STOP,3334
50,Brooklyn,Madison,B44+,MOBILE DOUBLE PARKED,6468
50,Brooklyn,Madison,B82+,MOBILE BUS LANE,3091
50,Brooklyn,Madison,B82+,MOBILE BUS STOP,5691
50,Brooklyn,Madison,B82+,MOBILE DOUBLE PARKED,2857
51,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,B44+,MOBILE BUS LANE,80
51,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,B44+,MOBILE BUS STOP,4666
51,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,B44+,MOBILE DOUBLE PARKED,4401
52,Brooklyn,Ocean Hill,B25,MOBILE BUS STOP,2205
52,Brooklyn,Ocean Hill,B25,MOBILE DOUBLE PARKED,1005
52,Brooklyn,Ocean Hill,B26,MOBILE BUS STOP,429
52,Brooklyn,Ocean Hill,B26,MOBILE DOUBLE PARKED,119
53,Brooklyn,Brownsville,B35,MOBILE BUS STOP,3935
53,Brooklyn,Brownsville,B35,MOBILE DOUBLE PARKED,1604
53,Brooklyn,Brownsville,S46,MOBILE DOUBLE PARKED,1437
54,Brooklyn,East Flatbush-Erasmus,ABLE,MOBILE BUS LANE,85
54,Brooklyn,East Flatbush-Erasmus,B35,MOBILE BUS STOP,8433
54,Brooklyn,East Flatbush-Erasmus,B35,MOBILE DOUBLE PARKED,5292
54,Brooklyn,East Flatbush-Erasmus,B41,MOBILE BUS STOP,583
54,Brooklyn,East Flatbush-Erasmus,B41,MOBILE DOUBLE PARKED,2948
54,Brooklyn,East Flatbush-Erasmus,B44+,MOBILE BUS LANE,5063
54,Brooklyn,East Flatbush-Erasmus,B44+,MOBILE BUS STOP,18186
54,Brooklyn,East Flatbush-Erasmus,B44+,MOBILE DOUBLE PARKED,2832
54,Brooklyn,East Flatbush-Erasmus,B46+,MOBILE BUS LANE,432
54,Brooklyn,East Flatbush-Erasmus,S46,MOBILE DOUBLE PARKED,4710
55,Brooklyn,East Flatbush-Farragut,ABLE,MOBILE BUS LANE,327
55,Brooklyn,East Flatbush-Farragut,B44+,MOBILE BUS LANE,3434
55,Brooklyn,East Flatbush-Farragut,B44+,MOBILE BUS STOP,115
55,Brooklyn,East Flatbush-Farragut,B44+,MOBILE DOUBLE PARKED,272
55,Brooklyn,East Flatbush-Farragut,B46+,MOBILE BUS LANE,16255
55,Brooklyn,East Flatbush-Farragut,B46+,MOBILE BUS STOP,3052
55,Brooklyn,East Flatbush-Farragut,B46+,MOBILE DOUBLE PARKED,2208
56,Brooklyn,East Flatbush-Rugby,ABLE,MOBILE BUS LANE,557
56,Brooklyn,East Flatbush-Rugby,B35,MOBILE BUS STOP,18873
56,Brooklyn,East Flatbush-Rugby,B35,MOBILE DOUBLE PARKED,5968
56,Brooklyn,East Flatbush-Rugby,B46+,MOBILE BUS LANE,38655
56,Brooklyn,East Flatbush-Rugby,B46+,MOBILE BUS STOP,11068
56,Brooklyn,East Flatbush-Rugby,B46+,MOBILE DOUBLE PARKED,10953
56,Brooklyn,East Flatbush-Rugby,S46,MOBILE DOUBLE PARKED,5367
57,Brooklyn,East Flatbush-Remsen Village,B35,MOBILE BUS STOP,8737
57,Brooklyn,East Flatbush-Remsen Village,B35,MOBILE DOUBLE PARKED,3656
57,Brooklyn,East Flatbush-Remsen Village,S46,MOBILE DOUBLE PARKED,2718
59,Brooklyn,Flatlands,ABLE,MOBILE BUS LANE,319
59,Brooklyn,Flatlands,B41,MOBILE BUS STOP,11062
59,Brooklyn,Flatlands,B41,MOBILE DOUBLE PARKED,9207
59,Brooklyn,Flatlands,B44+,MOBILE BUS LANE,140
59,Brooklyn,Flatlands,B44+,MOBILE BUS STOP,3857
59,Brooklyn,Flatlands,B44+,MOBILE DOUBLE PARKED,5230
59,Brooklyn,Flatlands,B46+,MOBILE BUS LANE,24080
59,Brooklyn,Flatlands,B46+,MOBILE BUS STOP,9659
59,Brooklyn,Flatlands,B46+,MOBILE DOUBLE PARKED,5827
59,Brooklyn,Flatlands,B82+,MOBILE BUS LANE,402
59,Brooklyn,Flatlands,B82+,MOBILE BUS STOP,573
59,Brooklyn,Flatlands,B82+,MOBILE DOUBLE PARKED,1881
6,Brooklyn,Fort Greene,B25,MOBILE BUS LANE,14771
6,Brooklyn,Fort Greene,B25,MOBILE BUS STOP,5466
6,Brooklyn,Fort Greene,B25,MOBILE DOUBLE PARKED,363
6,Brooklyn,Fort Greene,B26,MOBILE DOUBLE PARKED,80
6,Brooklyn,Fort Greene,B41,MOBILE BUS STOP,582
6,Brooklyn,Fort Greene,B41,MOBILE DOUBLE PARKED,35
6,Brooklyn,Fort Greene,B62,MOBILE BUS STOP,533
6,Brooklyn,Fort Greene,B62,MOBILE DOUBLE PARKED,491
60,Brooklyn,Marine Park-Mill Basin-Bergen Beach,B41,MOBILE BUS STOP,2333
60,Brooklyn,Marine Park-Mill Basin-Bergen Beach,B41,MOBILE DOUBLE PARKED,2468
60,Brooklyn,Marine Park-Mill Basin-Bergen Beach,B44+,MOBILE BUS STOP,4825
60,Brooklyn,Marine Park-Mill Basin-Bergen Beach,B44+,MOBILE DOUBLE PARKED,1185
60,Brooklyn,Marine Park-Mill Basin-Bergen Beach,B46+,MOBILE BUS LANE,1
60,Brooklyn,Marine Park-Mill Basin-Bergen Beach,B46+,MOBILE BUS STOP,2034
60,Brooklyn,Marine Park-Mill Basin-Bergen Beach,B46+,MOBILE DOUBLE PARKED,1516
60,Brooklyn,Marine Park-Mill Basin-Bergen Beach,B82+,MOBILE BUS LANE,4
60,Brooklyn,Marine Park-Mill Basin-Bergen Beach,B82+,MOBILE BUS STOP,12
60,Brooklyn,Marine Park-Mill Basin-Bergen Beach,B82+,MOBILE DOUBLE PARKED,1
61,Brooklyn,Canarsie,B42,MOBILE BUS LANE,5869
61,Brooklyn,Canarsie,B42,MOBILE BUS STOP,4087
61,Brooklyn,Canarsie,B42,MOBILE DOUBLE PARKED,644
61,Brooklyn,Canarsie,B82+,MOBILE BUS LANE,172
61,Brooklyn,Canarsie,B82+,MOBILE BUS STOP,13756
61,Brooklyn,Canarsie,B82+,MOBILE DOUBLE PARKED,11736
65,Brooklyn,Prospect Park,B41,MOBILE BUS STOP,1011
65,Brooklyn,Prospect Park,B41,MOBILE DOUBLE PARKED,348
69,Bronx,Mott Haven-Port Morris,BX19,MOBILE BUS LANE,14644
69,Bronx,Mott Haven-Port Morris,BX19,MOBILE BUS STOP,6594
69,Bronx,Mott Haven-Port Morris,BX19,MOBILE DOUBLE PARKED,8060
69,Bronx,Mott Haven-Port Morris,BX41+,MOBILE BUS STOP,462
7,Brooklyn,Clinton Hill,B25,MOBILE BUS LANE,7082
7,Brooklyn,Clinton Hill,B25,MOBILE BUS STOP,927
7,Brooklyn,Clinton Hill,B25,MOBILE DOUBLE PARKED,950
7,Brooklyn,Clinton Hill,B26,MOBILE BUS STOP,114
7,Brooklyn,Clinton Hill,B26,MOBILE DOUBLE PARKED,8
7,Brooklyn,Clinton Hill,B62,MOBILE BUS STOP,208
7,Brooklyn,Clinton Hill,B62,MOBILE DOUBLE PARKED,148
70,Bronx,Melrose,BX19,MOBILE BUS LANE,32449
70,Bronx,Melrose,BX19,MOBILE BUS STOP,15702
70,Bronx,Melrose,BX19,MOBILE DOUBLE PARKED,4100
70,Bronx,Melrose,BX41+,MOBILE BUS STOP,6240
70,Bronx,Melrose,BX41+,MOBILE DOUBLE PARKED,12435
71,Bronx,Hunts Point,BX19,MOBILE BUS STOP,3553
71,Bronx,Hunts Point,BX19,MOBILE DOUBLE PARKED,19371
71,Bronx,Hunts Point,BX5,MOBILE BUS STOP,2
71,Bronx,Hunts Point,BX6+,MOBILE BUS LANE,370
71,Bronx,Hunts Point,BX6+,MOBILE BUS STOP,12428
71,Bronx,Hunts Point,BX6+,MOBILE DOUBLE PARKED,19209
72,Bronx,Longwood,BX19,MOBILE BUS STOP,19644
72,Bronx,Longwood,BX19,MOBILE DOUBLE PARKED,71996
72,Bronx,Longwood,BX35,MOBILE BUS STOP,242
72,Bronx,Longwood,BX35,MOBILE DOUBLE PARKED,564
72,Bronx,Longwood,BX5,MOBILE BUS STOP,43
72,Bronx,Longwood,BX5,MOBILE DOUBLE PARKED,23
72,Bronx,Longwood,BX6+,MOBILE BUS LANE,135
72,Bronx,Longwood,BX6+,MOBILE BUS STOP,6147
72,Bronx,Longwood,BX6+,MOBILE DOUBLE PARKED,9626
74,Bronx,Morrisania,BX35,MOBILE BUS STOP,2963
74,Bronx,Morrisania,BX35,MOBILE DOUBLE PARKED,14153
74,Bronx,Morrisania,BX41+,MOBILE BUS STOP,208
74,Bronx,Morrisania,BX41+,MOBILE DOUBLE PARKED,2569
74,Bronx,Morrisania,BX6+,MOBILE BUS LANE,5453
74,Bronx,Morrisania,BX6+,MOBILE BUS STOP,7316
74,Bronx,Morrisania,BX6+,MOBILE DOUBLE PARKED,16395
75,Bronx,Claremont Village-Claremont (East),BX35,MOBILE BUS STOP,866
75,Bronx,Claremont Village-Claremont (East),BX35,MOBILE DOUBLE PARKED,6372
75,Bronx,Claremont Village-Claremont (East),BX41+,MOBILE BUS LANE,25854
75,Bronx,Claremont Village-Claremont (East),BX41+,MOBILE BUS STOP,3432
75,Bronx,Claremont Village-Claremont (East),BX41+,MOBILE DOUBLE PARKED,160
76,Bronx,Crotona Park East,BX19,MOBILE BUS STOP,1690
76,Bronx,Crotona Park East,BX19,MOBILE DOUBLE PARKED,42581
76,Bronx,Crotona Park East,BX35,MOBILE BUS STOP,2236
76,Bronx,Crotona Park East,BX35,MOBILE DOUBLE PARKED,4973
77,Bronx,Crotona Park,BX19,MOBILE BUS STOP,41
77,Bronx,Crotona Park,BX19,MOBILE DOUBLE PARKED,473
78,Bronx,Concourse-Concourse Village,BX19,MOBILE BUS LANE,1437
78,Bronx,Concourse-Concourse Village,BX19,MOBILE BUS STOP,183
78,Bronx,Concourse-Concourse Village,BX19,MOBILE DOUBLE PARKED,183
78,Bronx,Concourse-Concourse Village,BX35,MOBILE BUS STOP,5041
78,Bronx,Concourse-Concourse Village,BX35,MOBILE DOUBLE PARKED,18741
78,Bronx,Concourse-Concourse Village,BX41+,MOBILE BUS LANE,14153
78,Bronx,Concourse-Concourse Village,BX41+,MOBILE BUS STOP,4575
78,Bronx,Concourse-Concourse Village,BX41+,MOBILE DOUBLE PARKED,1790
78,Bronx,Concourse-Concourse Village,BX6+,MOBILE BUS LANE,12
78,Bronx,Concourse-Concourse Village,BX6+,MOBILE BUS STOP,2736
78,Bronx,Concourse-Concourse Village,BX6+,MOBILE DOUBLE PARKED,11115
79,Bronx,Highbridge,BX35,MOBILE BUS LANE,8
79,Bronx,Highbridge,BX35,MOBILE BUS STOP,1
79,Bronx,Highbridge,BX35,MOBILE DOUBLE PARKED,3269
79,Bronx,Highbridge,BX36,MOBILE DOUBLE PARKED,1
79,Bronx,Highbridge,BX6+,MOBILE DOUBLE PARKED,1
8,Brooklyn,Brooklyn Navy Yard,B62,MOBILE BUS STOP,52
8,Brooklyn,Brooklyn Navy Yard,B62,MOBILE DOUBLE PARKED,202
80,Bronx,Mount Eden-Claremont (West),BX35,MOBILE BUS LANE,2
80,Bronx,Mount Eden-Claremont (West),BX35,MOBILE DOUBLE PARKED,464
